station_id,station_name,full_station_name,station_number,station_type,latitude,longitude,county_name,parameter,sample_count,sample_date_min,sample_date_max
6157,01N02W13P001M,01N02W13P001M,01N02W13P001M,Groundwater,37.928,-122.0358,Contra Costa,Total Dissolved Solids,1,07/23/1980 10:00,07/23/1980 10:00
6157,01N02W13P001M,01N02W13P001M,01N02W13P001M,Groundwater,37.928,-122.0358,Contra Costa,Total Hardness,4,08-04-1972 12:50,08/18/1978 09:30
6157,01N02W13P001M,01N02W13P001M,01N02W13P001M,Groundwater,37.928,-122.0358,Contra Costa,Total Iron,1,07/24/1974 10:30,07/24/1974 10:30
6157,01N02W13P001M,01N02W13P001M,01N02W13P001M,Groundwater,37.928,-122.0358,Contra Costa,Total Lead,1,07/24/1974 10:30,07/24/1974 10:30
6157,01N02W13P001M,01N02W13P001M,01N02W13P001M,Groundwater,37.928,-122.0358,Contra Costa,Total Manganese,1,07/24/1974 10:30,07/24/1974 10:30
6157,01N02W13P001M,01N02W13P001M,01N02W13P001M,Groundwater,37.928,-122.0358,Contra Costa,Total Zinc,1,07/24/1974 10:30,07/24/1974 10:30
6157,01N02W13P001M,01N02W13P001M,01N02W13P001M,Groundwater,37.928,-122.0358,Contra Costa,pH,6,08-04-1972 12:50,12-02-1982 10:50
6158,01N02W15Q001S,01N02W15Q001S,01N02W15Q001S,Groundwater,34.1658,-117.0746,San Bernardino,Conductance,1,09-07-1954 00:00,09-07-1954 00:00
6158,01N02W15Q001S,01N02W15Q001S,01N02W15Q001S,Groundwater,34.1658,-117.0746,San Bernardino,Dissolved Calcium,1,09-07-1954 00:00,09-07-1954 00:00
6158,01N02W15Q001S,01N02W15Q001S,01N02W15Q001S,Groundwater,34.1658,-117.0746,San Bernardino,Dissolved Chloride,1,09-07-1954 00:00,09-07-1954 00:00
6158,01N02W15Q001S,01N02W15Q001S,01N02W15Q001S,Groundwater,34.1658,-117.0746,San Bernardino,Dissolved Fluoride,1,09-07-1954 00:00,09-07-1954 00:00
6158,01N02W15Q001S,01N02W15Q001S,01N02W15Q001S,Groundwater,34.1658,-117.0746,San Bernardino,Dissolved Magnesium,1,09-07-1954 00:00,09-07-1954 00:00
6158,01N02W15Q001S,01N02W15Q001S,01N02W15Q001S,Groundwater,34.1658,-117.0746,San Bernardino,Dissolved Nitrate,1,09-07-1954 00:00,09-07-1954 00:00
6158,01N02W15Q001S,01N02W15Q001S,01N02W15Q001S,Groundwater,34.1658,-117.0746,San Bernardino,Dissolved Potassium,1,09-07-1954 00:00,09-07-1954 00:00
6158,01N02W15Q001S,01N02W15Q001S,01N02W15Q001S,Groundwater,34.1658,-117.0746,San Bernardino,Dissolved Silica (SiO2),1,09-07-1954 00:00,09-07-1954 00:00
6158,01N02W15Q001S,01N02W15Q001S,01N02W15Q001S,Groundwater,34.1658,-117.0746,San Bernardino,Dissolved Sodium,1,09-07-1954 00:00,09-07-1954 00:00
6158,01N02W15Q001S,01N02W15Q001S,01N02W15Q001S,Groundwater,34.1658,-117.0746,San Bernardino,Dissolved Sulfate,1,09-07-1954 00:00,09-07-1954 00:00
6158,01N02W15Q001S,01N02W15Q001S,01N02W15Q001S,Groundwater,34.1658,-117.0746,San Bernardino,Total Alkalinity,1,09-07-1954 00:00,09-07-1954 00:00
6158,01N02W15Q001S,01N02W15Q001S,01N02W15Q001S,Groundwater,34.1658,-117.0746,San Bernardino,Total Dissolved Solids,1,09-07-1954 00:00,09-07-1954 00:00
6158,01N02W15Q001S,01N02W15Q001S,01N02W15Q001S,Groundwater,34.1658,-117.0746,San Bernardino,Total Hardness,1,09-07-1954 00:00,09-07-1954 00:00
6158,01N02W15Q001S,01N02W15Q001S,01N02W15Q001S,Groundwater,34.1658,-117.0746,San Bernardino,pH,1,09-07-1954 00:00,09-07-1954 00:00
6159,01N02W16K001S,01N02W16K001S,01N02W16K001S,Groundwater,34.1694,-117.0921,San Bernardino,Conductance,1,09-07-1954 00:00,09-07-1954 00:00
6159,01N02W16K001S,01N02W16K001S,01N02W16K001S,Groundwater,34.1694,-117.0921,San Bernardino,Dissolved Calcium,1,09-07-1954 00:00,09-07-1954 00:00
6159,01N02W16K001S,01N02W16K001S,01N02W16K001S,Groundwater,34.1694,-117.0921,San Bernardino,Dissolved Chloride,1,09-07-1954 00:00,09-07-1954 00:00
6159,01N02W16K001S,01N02W16K001S,01N02W16K001S,Groundwater,34.1694,-117.0921,San Bernardino,Dissolved Fluoride,1,09-07-1954 00:00,09-07-1954 00:00
6159,01N02W16K001S,01N02W16K001S,01N02W16K001S,Groundwater,34.1694,-117.0921,San Bernardino,Dissolved Magnesium,1,09-07-1954 00:00,09-07-1954 00:00
6159,01N02W16K001S,01N02W16K001S,01N02W16K001S,Groundwater,34.1694,-117.0921,San Bernardino,Dissolved Nitrate,1,09-07-1954 00:00,09-07-1954 00:00
6159,01N02W16K001S,01N02W16K001S,01N02W16K001S,Groundwater,34.1694,-117.0921,San Bernardino,Dissolved Potassium,1,09-07-1954 00:00,09-07-1954 00:00
6159,01N02W16K001S,01N02W16K001S,01N02W16K001S,Groundwater,34.1694,-117.0921,San Bernardino,Dissolved Silica (SiO2),1,09-07-1954 00:00,09-07-1954 00:00
6159,01N02W16K001S,01N02W16K001S,01N02W16K001S,Groundwater,34.1694,-117.0921,San Bernardino,Dissolved Sodium,1,09-07-1954 00:00,09-07-1954 00:00
6159,01N02W16K001S,01N02W16K001S,01N02W16K001S,Groundwater,34.1694,-117.0921,San Bernardino,Dissolved Sulfate,1,09-07-1954 00:00,09-07-1954 00:00
6159,01N02W16K001S,01N02W16K001S,01N02W16K001S,Groundwater,34.1694,-117.0921,San Bernardino,Total Alkalinity,1,09-07-1954 00:00,09-07-1954 00:00
6159,01N02W16K001S,01N02W16K001S,01N02W16K001S,Groundwater,34.1694,-117.0921,San Bernardino,Total Dissolved Solids,1,09-07-1954 00:00,09-07-1954 00:00
6159,01N02W16K001S,01N02W16K001S,01N02W16K001S,Groundwater,34.1694,-117.0921,San Bernardino,Total Hardness,1,09-07-1954 00:00,09-07-1954 00:00
6159,01N02W16K001S,01N02W16K001S,01N02W16K001S,Groundwater,34.1694,-117.0921,San Bernardino,pH,1,09-07-1954 00:00,09-07-1954 00:00
6160,01N02W17A001S,01N02W17A001S,01N02W17A001S,Groundwater,34.1766,-117.1051,San Bernardino,Conductance,1,07-03-1954 00:00,07-03-1954 00:00
6160,01N02W17A001S,01N02W17A001S,01N02W17A001S,Groundwater,34.1766,-117.1051,San Bernardino,Dissolved Calcium,1,07-03-1954 00:00,07-03-1954 00:00
6160,01N02W17A001S,01N02W17A001S,01N02W17A001S,Groundwater,34.1766,-117.1051,San Bernardino,Dissolved Chloride,1,07-03-1954 00:00,07-03-1954 00:00
6160,01N02W17A001S,01N02W17A001S,01N02W17A001S,Groundwater,34.1766,-117.1051,San Bernardino,Dissolved Fluoride,1,07-03-1954 00:00,07-03-1954 00:00
6160,01N02W17A001S,01N02W17A001S,01N02W17A001S,Groundwater,34.1766,-117.1051,San Bernardino,Dissolved Magnesium,1,07-03-1954 00:00,07-03-1954 00:00
6160,01N02W17A001S,01N02W17A001S,01N02W17A001S,Groundwater,34.1766,-117.1051,San Bernardino,Dissolved Nitrate,1,07-03-1954 00:00,07-03-1954 00:00
6160,01N02W17A001S,01N02W17A001S,01N02W17A001S,Groundwater,34.1766,-117.1051,San Bernardino,Dissolved Potassium,1,07-03-1954 00:00,07-03-1954 00:00
6160,01N02W17A001S,01N02W17A001S,01N02W17A001S,Groundwater,34.1766,-117.1051,San Bernardino,Dissolved Silica (SiO2),1,07-03-1954 00:00,07-03-1954 00:00
6160,01N02W17A001S,01N02W17A001S,01N02W17A001S,Groundwater,34.1766,-117.1051,San Bernardino,Dissolved Sodium,1,07-03-1954 00:00,07-03-1954 00:00
6160,01N02W17A001S,01N02W17A001S,01N02W17A001S,Groundwater,34.1766,-117.1051,San Bernardino,Dissolved Sulfate,1,07-03-1954 00:00,07-03-1954 00:00
6160,01N02W17A001S,01N02W17A001S,01N02W17A001S,Groundwater,34.1766,-117.1051,San Bernardino,Total Alkalinity,1,07-03-1954 00:00,07-03-1954 00:00
6160,01N02W17A001S,01N02W17A001S,01N02W17A001S,Groundwater,34.1766,-117.1051,San Bernardino,Total Dissolved Solids,1,07-03-1954 00:00,07-03-1954 00:00
6160,01N02W17A001S,01N02W17A001S,01N02W17A001S,Groundwater,34.1766,-117.1051,San Bernardino,Total Hardness,1,07-03-1954 00:00,07-03-1954 00:00
6160,01N02W17A001S,01N02W17A001S,01N02W17A001S,Groundwater,34.1766,-117.1051,San Bernardino,pH,1,07-03-1954 00:00,07-03-1954 00:00
6161,01N02W17G001S,01N02W17G001S,01N02W17G001S,Groundwater,34.173,-117.1095,San Bernardino,Conductance,1,09-03-1954 00:00,09-03-1954 00:00
6161,01N02W17G001S,01N02W17G001S,01N02W17G001S,Groundwater,34.173,-117.1095,San Bernardino,Dissolved Calcium,1,09-03-1954 00:00,09-03-1954 00:00
6161,01N02W17G001S,01N02W17G001S,01N02W17G001S,Groundwater,34.173,-117.1095,San Bernardino,Dissolved Chloride,1,09-03-1954 00:00,09-03-1954 00:00
6161,01N02W17G001S,01N02W17G001S,01N02W17G001S,Groundwater,34.173,-117.1095,San Bernardino,Dissolved Fluoride,1,09-03-1954 00:00,09-03-1954 00:00
6161,01N02W17G001S,01N02W17G001S,01N02W17G001S,Groundwater,34.173,-117.1095,San Bernardino,Dissolved Magnesium,1,09-03-1954 00:00,09-03-1954 00:00
6161,01N02W17G001S,01N02W17G001S,01N02W17G001S,Groundwater,34.173,-117.1095,San Bernardino,Dissolved Nitrate,1,09-03-1954 00:00,09-03-1954 00:00
6161,01N02W17G001S,01N02W17G001S,01N02W17G001S,Groundwater,34.173,-117.1095,San Bernardino,Dissolved Potassium,1,09-03-1954 00:00,09-03-1954 00:00
6161,01N02W17G001S,01N02W17G001S,01N02W17G001S,Groundwater,34.173,-117.1095,San Bernardino,Dissolved Silica (SiO2),1,09-03-1954 00:00,09-03-1954 00:00
6161,01N02W17G001S,01N02W17G001S,01N02W17G001S,Groundwater,34.173,-117.1095,San Bernardino,Dissolved Sodium,1,09-03-1954 00:00,09-03-1954 00:00
6161,01N02W17G001S,01N02W17G001S,01N02W17G001S,Groundwater,34.173,-117.1095,San Bernardino,Dissolved Sulfate,1,09-03-1954 00:00,09-03-1954 00:00
6161,01N02W17G001S,01N02W17G001S,01N02W17G001S,Groundwater,34.173,-117.1095,San Bernardino,Total Alkalinity,1,09-03-1954 00:00,09-03-1954 00:00
6161,01N02W17G001S,01N02W17G001S,01N02W17G001S,Groundwater,34.173,-117.1095,San Bernardino,Total Dissolved Solids,1,09-03-1954 00:00,09-03-1954 00:00
6161,01N02W17G001S,01N02W17G001S,01N02W17G001S,Groundwater,34.173,-117.1095,San Bernardino,Total Hardness,1,09-03-1954 00:00,09-03-1954 00:00
6161,01N02W17G001S,01N02W17G001S,01N02W17G001S,Groundwater,34.173,-117.1095,San Bernardino,pH,1,09-03-1954 00:00,09-03-1954 00:00
6162,01N02W18G001S,01N02W18G001S,01N02W18G001S,Groundwater,34.173,-117.127,San Bernardino,Conductance,1,09-03-1954 00:00,09-03-1954 00:00
6162,01N02W18G001S,01N02W18G001S,01N02W18G001S,Groundwater,34.173,-117.127,San Bernardino,Dissolved Boron,1,09-03-1954 00:00,09-03-1954 00:00
6162,01N02W18G001S,01N02W18G001S,01N02W18G001S,Groundwater,34.173,-117.127,San Bernardino,Dissolved Calcium,1,09-03-1954 00:00,09-03-1954 00:00
6162,01N02W18G001S,01N02W18G001S,01N02W18G001S,Groundwater,34.173,-117.127,San Bernardino,Dissolved Chloride,1,09-03-1954 00:00,09-03-1954 00:00
6162,01N02W18G001S,01N02W18G001S,01N02W18G001S,Groundwater,34.173,-117.127,San Bernardino,Dissolved Fluoride,1,09-03-1954 00:00,09-03-1954 00:00
6162,01N02W18G001S,01N02W18G001S,01N02W18G001S,Groundwater,34.173,-117.127,San Bernardino,Dissolved Magnesium,1,09-03-1954 00:00,09-03-1954 00:00
6162,01N02W18G001S,01N02W18G001S,01N02W18G001S,Groundwater,34.173,-117.127,San Bernardino,Dissolved Nitrate,1,09-03-1954 00:00,09-03-1954 00:00
6162,01N02W18G001S,01N02W18G001S,01N02W18G001S,Groundwater,34.173,-117.127,San Bernardino,Dissolved Potassium,1,09-03-1954 00:00,09-03-1954 00:00
6162,01N02W18G001S,01N02W18G001S,01N02W18G001S,Groundwater,34.173,-117.127,San Bernardino,Dissolved Silica (SiO2),1,09-03-1954 00:00,09-03-1954 00:00
6162,01N02W18G001S,01N02W18G001S,01N02W18G001S,Groundwater,34.173,-117.127,San Bernardino,Dissolved Sodium,1,09-03-1954 00:00,09-03-1954 00:00
6162,01N02W18G001S,01N02W18G001S,01N02W18G001S,Groundwater,34.173,-117.127,San Bernardino,Dissolved Sulfate,1,09-03-1954 00:00,09-03-1954 00:00
6162,01N02W18G001S,01N02W18G001S,01N02W18G001S,Groundwater,34.173,-117.127,San Bernardino,Total Alkalinity,1,09-03-1954 00:00,09-03-1954 00:00
6162,01N02W18G001S,01N02W18G001S,01N02W18G001S,Groundwater,34.173,-117.127,San Bernardino,Total Dissolved Solids,1,09-03-1954 00:00,09-03-1954 00:00
6162,01N02W18G001S,01N02W18G001S,01N02W18G001S,Groundwater,34.173,-117.127,San Bernardino,Total Hardness,1,09-03-1954 00:00,09-03-1954 00:00
6162,01N02W18G001S,01N02W18G001S,01N02W18G001S,Groundwater,34.173,-117.127,San Bernardino,pH,1,09-03-1954 00:00,09-03-1954 00:00
6163,01N02W30B001S,01N02W30B001S,01N02W30B001S,Groundwater,34.1476,-117.127,San Bernardino,Conductance,1,09/15/1971 00:00,09/15/1971 00:00
6163,01N02W30B001S,01N02W30B001S,01N02W30B001S,Groundwater,34.1476,-117.127,San Bernardino,Dissolved Boron,1,09/15/1971 00:00,09/15/1971 00:00
6163,01N02W30B001S,01N02W30B001S,01N02W30B001S,Groundwater,34.1476,-117.127,San Bernardino,Dissolved Calcium,1,09/15/1971 00:00,09/15/1971 00:00
6163,01N02W30B001S,01N02W30B001S,01N02W30B001S,Groundwater,34.1476,-117.127,San Bernardino,Dissolved Chloride,1,09/15/1971 00:00,09/15/1971 00:00
6163,01N02W30B001S,01N02W30B001S,01N02W30B001S,Groundwater,34.1476,-117.127,San Bernardino,Dissolved Fluoride,1,09/15/1971 00:00,09/15/1971 00:00
6163,01N02W30B001S,01N02W30B001S,01N02W30B001S,Groundwater,34.1476,-117.127,San Bernardino,Dissolved Magnesium,1,09/15/1971 00:00,09/15/1971 00:00
6163,01N02W30B001S,01N02W30B001S,01N02W30B001S,Groundwater,34.1476,-117.127,San Bernardino,Dissolved Nitrate,1,09/15/1971 00:00,09/15/1971 00:00
6163,01N02W30B001S,01N02W30B001S,01N02W30B001S,Groundwater,34.1476,-117.127,San Bernardino,Dissolved Potassium,1,09/15/1971 00:00,09/15/1971 00:00
6163,01N02W30B001S,01N02W30B001S,01N02W30B001S,Groundwater,34.1476,-117.127,San Bernardino,Dissolved Sodium,1,09/15/1971 00:00,09/15/1971 00:00
6163,01N02W30B001S,01N02W30B001S,01N02W30B001S,Groundwater,34.1476,-117.127,San Bernardino,Dissolved Sulfate,1,09/15/1971 00:00,09/15/1971 00:00
6163,01N02W30B001S,01N02W30B001S,01N02W30B001S,Groundwater,34.1476,-117.127,San Bernardino,Total Alkalinity,1,09/15/1971 00:00,09/15/1971 00:00
6163,01N02W30B001S,01N02W30B001S,01N02W30B001S,Groundwater,34.1476,-117.127,San Bernardino,Total Dissolved Solids,1,09/15/1971 00:00,09/15/1971 00:00
6163,01N02W30B001S,01N02W30B001S,01N02W30B001S,Groundwater,34.1476,-117.127,San Bernardino,Total Hardness,1,09/15/1971 00:00,09/15/1971 00:00
6163,01N02W30B001S,01N02W30B001S,01N02W30B001S,Groundwater,34.1476,-117.127,San Bernardino,pH,1,09/15/1971 00:00,09/15/1971 00:00
6164,01N02W34P001S,01N02W34P001S,01N02W34P001S,Groundwater,34.1224,-117.079,San Bernardino,Conductance,2,04-12-1931 00:00,02-08-1949 00:00
6164,01N02W34P001S,01N02W34P001S,01N02W34P001S,Groundwater,34.1224,-117.079,San Bernardino,Dissolved Boron,2,04-12-1931 00:00,02-08-1949 00:00
6164,01N02W34P001S,01N02W34P001S,01N02W34P001S,Groundwater,34.1224,-117.079,San Bernardino,Dissolved Calcium,2,04-12-1931 00:00,02-08-1949 00:00
6164,01N02W34P001S,01N02W34P001S,01N02W34P001S,Groundwater,34.1224,-117.079,San Bernardino,Dissolved Chloride,2,04-12-1931 00:00,02-08-1949 00:00
6164,01N02W34P001S,01N02W34P001S,01N02W34P001S,Groundwater,34.1224,-117.079,San Bernardino,Dissolved Magnesium,2,04-12-1931 00:00,02-08-1949 00:00
6164,01N02W34P001S,01N02W34P001S,01N02W34P001S,Groundwater,34.1224,-117.079,San Bernardino,Dissolved Nitrate,1,02-08-1949 00:00,02-08-1949 00:00
6164,01N02W34P001S,01N02W34P001S,01N02W34P001S,Groundwater,34.1224,-117.079,San Bernardino,Dissolved Sodium,2,04-12-1931 00:00,02-08-1949 00:00
6164,01N02W34P001S,01N02W34P001S,01N02W34P001S,Groundwater,34.1224,-117.079,San Bernardino,Dissolved Sulfate,2,04-12-1931 00:00,02-08-1949 00:00
6164,01N02W34P001S,01N02W34P001S,01N02W34P001S,Groundwater,34.1224,-117.079,San Bernardino,Total Alkalinity,2,04-12-1931 00:00,02-08-1949 00:00
6164,01N02W34P001S,01N02W34P001S,01N02W34P001S,Groundwater,34.1224,-117.079,San Bernardino,Total Hardness,2,04-12-1931 00:00,02-08-1949 00:00
6164,01N02W34P001S,01N02W34P001S,01N02W34P001S,Groundwater,34.1224,-117.079,San Bernardino,pH,1,02-08-1949 00:00,02-08-1949 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Conductance,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Dissolved Calcium,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Dissolved Chloride,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Dissolved Fluoride,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Dissolved Magnesium,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Dissolved Potassium,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Dissolved Sodium,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Dissolved Sulfate,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Total Alkalinity,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Total Arsenic,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Total Barium,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Total Cadmium,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Total Chromium,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Total Copper,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Total Dissolved Solids,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Total Hardness,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Total Iron,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Total Lead,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Total Manganese,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Total Mercury,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Total Selenium,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Total Silver,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,Total Zinc,1,10/19/1987 00:00,10/19/1987 00:00
6165,01N03E06N001M,01N03E06N001M,01N03E06N001M,Groundwater,37.9555,-121.6944,Contra Costa,pH,1,10/19/1987 00:00,10/19/1987 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Conductance,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Dissolved Calcium,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Dissolved Chloride,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Dissolved Fluoride,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Dissolved Magnesium,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Dissolved Potassium,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Dissolved Sodium,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Dissolved Sulfate,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Total Alkalinity,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Total Arsenic,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Total Barium,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Total Cadmium,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Total Chromium,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Total Copper,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Total Dissolved Solids,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Total Hardness,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Total Iron,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Total Lead,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Total Manganese,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Total Mercury,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Total Selenium,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Total Silver,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,Total Zinc,1,05-05-1988 00:00,05-05-1988 00:00
6166,01N03E06N002M,01N03E06N002M,01N03E06N002M,Groundwater,37.9555,-121.6944,Contra Costa,pH,1,05-05-1988 00:00,05-05-1988 00:00
6167,01N03E09E001M,01N03E09E001M,01N03E09E001M,Groundwater,37.9482,-121.6578,Contra Costa,Dissolved Arsenic,1,05-02-1979 00:00,05-02-1979 00:00
6167,01N03E09E001M,01N03E09E001M,01N03E09E001M,Groundwater,37.9482,-121.6578,Contra Costa,Dissolved Boron,1,05-02-1979 00:00,05-02-1979 00:00
6167,01N03E09E001M,01N03E09E001M,01N03E09E001M,Groundwater,37.9482,-121.6578,Contra Costa,Dissolved Calcium,1,05-02-1979 00:00,05-02-1979 00:00
6167,01N03E09E001M,01N03E09E001M,01N03E09E001M,Groundwater,37.9482,-121.6578,Contra Costa,Dissolved Chloride,1,05-02-1979 00:00,05-02-1979 00:00
6167,01N03E09E001M,01N03E09E001M,01N03E09E001M,Groundwater,37.9482,-121.6578,Contra Costa,Dissolved Fluoride,1,05-02-1979 00:00,05-02-1979 00:00
6167,01N03E09E001M,01N03E09E001M,01N03E09E001M,Groundwater,37.9482,-121.6578,Contra Costa,Dissolved Iron,1,05-02-1979 00:00,05-02-1979 00:00
6167,01N03E09E001M,01N03E09E001M,01N03E09E001M,Groundwater,37.9482,-121.6578,Contra Costa,Dissolved Magnesium,1,05-02-1979 00:00,05-02-1979 00:00
6167,01N03E09E001M,01N03E09E001M,01N03E09E001M,Groundwater,37.9482,-121.6578,Contra Costa,Dissolved Manganese,1,05-02-1979 00:00,05-02-1979 00:00
6167,01N03E09E001M,01N03E09E001M,01N03E09E001M,Groundwater,37.9482,-121.6578,Contra Costa,Dissolved Nitrate,1,05-02-1979 00:00,05-02-1979 00:00
